OBJECTID,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,NOM_LOC,pop_t,pop_m,pop_h,pob_nat,pob_for,pob_dis,pop_ssal,viv_t,viv_hab,H3,H4,TT,H5,H1,H2,inun_pluv,licuefacc,nivel-mar,tsunami,fallas_fra,inun_fluvi
"2786","1802000270978009","18","020","0027","0978","009",Urbana,Típica,Cruz de Huanacaxtle,"102","57","45","35","64","6","39","34","28",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2787","1802000270978024","18","020","0027","0978","024",Urbana,Típica,Cruz de Huanacaxtle,"17","10","7","5","8","0","5","49","6",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2789","1802000270802016","18","020","0027","0802","016",Urbana,Típica,Cruz de Huanacaxtle,"24","15","9","11","11","0","7","16","8",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2800","1802000270978002","18","020","0027","0978","002",Urbana,Típica,Cruz de Huanacaxtle,"10","7","3","0","0","0","10","46","4",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2801","1802000270817038","18","020","0027","0817","038",Urbana,Típica,Cruz de Huanacaxtle,"1","0","0","0","0","0","0","9","1",19.794529838173489,10.905039742101909,0.000000000000000,43.365872984379934,0.000000000000000,15.612116973161791,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2802","1802000270802033","18","020","0027","0802","033",Urbana,Típica,Cruz de Huanacaxtle,"0","0","0","0","0","0","0","2","0",6.984176552116939,4.961743135986118,1.539900910527729,3.819812434942575,3.730663629612740,3.961330949274137,0.000000000000000,0.000000000000000,8.212104972851899,3.875447029217790,0.000000000000000,0.000000000000000
"2803","1802000270802030","18","020","0027","0802","030",Urbana,Típica,Cruz de Huanacaxtle,"0","0","0","0","0","0","0","0","0",8.654508111117998,40.482280693224602,0.000000000000000,28.213145275419954,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2804","1802000130268058","18","020","0013","0268","058",Urbana,Típica,Bucerías,"82","45","37","24","58","4","10","19","17",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2805","1802000130268059","18","020","0013","0268","059",Urbana,Típica,Bucerías,"41","17","24","8","33","0","16","9","8",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,99.999999999999986,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2807","1802000130732002","18","020","0013","0732","002",Urbana,Típica,Bucerías,"8","0","0","0","0","0","0","10","2",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2808","1802000130395041","18","020","0013","0395","041",Urbana,Típica,Bucerías,"47","20","27","18","28","0","17","16","13",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000014,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2809",180200013015A030,"18","020","0013",015A,"030",Urbana,Típica,Bucerías,"14","6","8","6","6","0","8","12","6",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2810",180200013015A021,"18","020","0013",015A,"021",Urbana,Típica,Bucerías,"0","0","0","0","0","0","0","18","0",43.497143678774606,44.216349002897566,0.019499195867302,0.000000000000000,2.120255242760023,10.146493335058311,0.000000000000000,100.000000000000000,0.013687935075929,100.000000000000000,0.000000000000000,0.000000000000000
"2811",180200013015A020,"18","020","0013",015A,"020",Urbana,Típica,Bucerías,"4","0","0","0","0","0","0","3","1",15.515390707482970,63.810849551808474,0.000000000000000,10.801975035984940,2.045145414368961,7.826775270800719,0.000000000000000,100.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2812","1802000130732023","18","020","0013","0732","023",Urbana,Típica,Bucerías,"4","0","0","0","0","0","0","2","2",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2813","1802000130732011","18","020","0013","0732","011",Urbana,Típica,Bucerías,"3","0","0","0","0","0","0","9","2",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2814",180200013061A003,"18","020","0013",061A,"003",Urbana,Típica,Bucerías,"59","25","34","21","36","0","26","26","17",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2815",180200013061A001,"18","020","0013",061A,"001",Urbana,Típica,Bucerías,"35","19","16","19","14","0","13","16","9",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,99.999999999999986,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2816","1802000130605034","18","020","0013","0605","034",Urbana,Típica,Bucerías,"57","23","34","25","31","9","15","17","14",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000014,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2817","1802000130395059","18","020","0013","0395","059",Urbana,Típica,Bucerías,"48","25","23","27","17","4","10","19","16",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2818","1802000130395058","18","020","0013","0395","058",Urbana,Típica,Bucerías,"27","15","12","8","17","0","8","13","11",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2819","1802000130395037","18","020","0013","0395","037",Urbana,Típica,Bucerías,"21","9","12","4","17","0","9","20","7",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000014,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2820","1802000130164019","18","020","0013","0164","019",Urbana,Típica,Bucerías,"10","5","5","0","8","0","6","22","3",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2821","1802000130268023","18","020","0013","0268","023",Urbana,Típica,Bucerías,"102","54","48","30","71","9","49","26","23",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,90.176646470558495
"2822","1802000130164010","18","020","0013","0164","010",Urbana,Típica,Bucerías,"20","12","8","0","15","0","7","20","8",42.229546936427553,27.082999799807254,0.000000000000000,19.730142683264923,0.000000000000000,0.000000000000000,3.981389622056545,100.000000000000000,0.000000000000000,96.678952539933448,0.000000000000000,0.000000000000000
"2823","1802000130164003","18","020","0013","0164","003",Urbana,Típica,Bucerías,"26","14","12","3","17","0","9","40","12",35.405359777880470,22.976845535764909,0.000000000000000,21.835263544459796,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2824",180200013015A013,"18","020","0013",015A,"013",Urbana,Típica,Bucerías,"18","10","8","10","8","0","10","7","3",0.000000000000000,2.873251225508529,0.000000000000000,11.002073229954112,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2825",180200013015A011,"18","020","0013",015A,"011",Urbana,Típica,Bucerías,"0","0","0","0","0","0","0","0","0",0.071607095423829,56.836447992921009,0.000000000000000,26.902235235881534,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2826","1802000130732012","18","020","0013","0732","012",Urbana,Típica,Bucerías,"14","8","6","3","10","0","0","10","3",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"2827","1802000130130049","18","020","0013","0130","049",Urbana,Típica,Bucerías,"30","16","14","4","26","3","8","12","9",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2828","1802000130130048","18","020","0013","0130","048",Urbana,Típica,Bucerías,"20","12","8","5","11","0","4","7","6",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2829","1802000130130046","18","020","0013","0130","046",Urbana,Típica,Bucerías,"119","54","65","62","56","5","57","36","32",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,52.111862151974904,0.000000000000000,4.055523968944416
"2830","1802000130130020","18","020","0013","0130","020",Urbana,Típica,Bucerías,"42","23","19","14","25","4","16","23","15",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,16.280609464297140,0.000000000000000,0.000000000000000
"2831","1802000130130009","18","020","0013","0130","009",Urbana,Típica,Bucerías,"111","61","50","46","64","3","54","45","28",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2833","1802000010272038","18","020","0001","0272","038",Urbana,Típica,Valle de Banderas,"34","19","15","15","19","0","10","9","8",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2834","1802000010272037","18","020","0001","0272","037",Urbana,Típica,Valle de Banderas,"19","7","12","5","13","0","12","11","8",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2835","1802000010272012","18","020","0001","0272","012",Urbana,Típica,Valle de Banderas,"31","18","13","22","8","0","20","8","8",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2836","1802000010272010","18","020","0001","0272","010",Urbana,Típica,Valle de Banderas,"2","0","0","0","0","0","0","1","1",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2837","1802000010272007","18","020","0001","0272","007",Urbana,Típica,Valle de Banderas,"40","18","22","28","12","0","16","11","10",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2838","1802000010060022","18","020","0001","0060","022",Urbana,Típica,Valle de Banderas,"25","12","13","13","11","0","5","7","5",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2839","1802000010060021","18","020","0001","0060","021",Urbana,Típica,Valle de Banderas,"25","13","12","12","12","0","10","8","8",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"2840","1802000010060001","18","020","0001","0060","001",Urbana,Típica,Valle de Banderas,"36","14","22","24","12","0","11","14","13",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
